time,x,y,z,d,V,Wv,E
0,-130,170,20,0,10,0,25.0968399592
1.0,-120.170617283,165.416483564,15.5386785201,11.7272663851,13.4144045661,0.0,24.7102508882
2.0,-106.263112553,163.923686194,11.2275432137,26.3639674962,15.81116757,0.0,23.9692873486
3.0,-91.5462989531,157.62568959,9.25488210025,42.4928470492,16.4123827089,0.0,22.9840516305
4.0,-80.8205098206,145.642899142,9.3888674323,58.5753770586,15.7344080579,0.0,22.0071955125
5.0,-76.7569907445,132.210742925,12.5987803937,72.9711593978,13.0665927411,0.0,21.3009132103
6.0,-69.5034943974,124.107178173,16.0653783981,84.3859862759,9.78418186935,0.0,20.9445942418
7.0,-66.7012701095,114.844292067,16.0594647875,94.0634629585,9.57454019716,0.0,20.73183074
8.0,-61.6810075182,106.177739211,14.7391585265,104.165709418,10.6214724105,0.0,20.4891929897
9.0,-52.3205749084,99.6435278945,10.6234031074,116.300496554,13.6093034415,0.0,20.0634204449
10.0,-39.8682423988,97.4662992058,12.3443965863,129.058346226,11.9097481135,0.0,19.5738614246
10.0,-39.8682423988,97.4662992058,12.3443965863,129.058346226,11.9097481135,0.0,19.5738614246
11.0,-28.7606770016,95.5241963889,13.3568660506,140.379780182,10.7367061742,0.0,19.2323430879
12.0,-22.6685818037,91.2715043348,17.2197613686,148.753606896,6.0473668137,0.0,19.0837086357
13.0,-16.9348498354,90.2689896874,17.4189274819,154.577727864,5.63489077309,0.0,19.0372758012
13.0,-16.9348498354,90.2689896874,17.4189274819,154.577727864,5.63489077309,0.0,19.0372758012
14.0,-13.7457413828,84.7635850462,16.2394722814,161.048508926,7.32283719583,0.0,18.9725989173
14.0,-13.7457413828,84.7635850462,16.2394722814,161.048508926,7.32283719583,0.0,18.9725989173
15.0,-5.48945001917,83.3200133776,13.1636460582,169.976608007,10.5161451912,0.0,18.8002061846
16.0,3.34014423513,77.1563629246,12.2334201457,180.784829038,11.0915105077,1.0,18.5036344853
16.0,3.34014423513,77.1563629246,12.2334201457,180.784829038,11.0915105077,1.0,18.5036344853
17.0,12.0111659616,71.1034067578,13.8832947585,191.487491434,10.0558360315,1.0,19.0372110832
18.0,22.6387398077,69.2452280871,11.7098556212,202.493035106,12.3420172422,1.0,19.4736369468
18.0,22.6387398077,69.2452280871,11.7098556212,202.493035106,12.3420172422,1.0,19.4736369468
19.0,35.3136716945,67.0290789994,9.5839403271,215.534688795,14.041382108,1.0,19.6328909643
20.0,46.8374826459,58.9846841444,9.66944125249,229.588792034,14.0550867185,1.0,19.7380173313
20.0,46.8374826459,58.9846841444,9.66944125249,229.588792034,14.0550867185,1.0,19.7380173313
21.0,58.6977480434,62.1809143276,13.6572860088,242.503306677,11.2054622286,1.0,20.0569997579
22.0,70.3077944866,62.3424826919,12.8455503349,254.142816871,12.2205070598,1.0,20.4572115377
23.0,81.8852795877,57.1386966601,11.3139162654,266.928099553,13.5791316513,1.0,20.7121230139
24.0,89.8367048886,47.9260012706,14.6985914471,279.559605668,11.1961438373,1.0,21.0876656992
24.7474747475,95.4548045268,45.4008079175,18.7369019994,286.924902481,7.49920505354,1.0,21.6032667515
25.7474747475,98.9230144607,41.3824639781,21.7018708228,293.004919609,3.86106003281,1.0,22.4616967441
26.7474747475,99.999681434,37.5769168451,22.4852680311,297.036682491,4.08972705742,1.0,23.3377587244
27.7474747475,99.1836740327,32.5402437759,21.8635211296,302.176771294,6.53903248209,1.0,24.0428761654
28.7474747475,95.0045399629,26.391460063,20.6195508041,309.714686449,8.90303390083,1.0,24.6595106736
29.7474747475,86.6071943525,21.3861754869,17.2965801086,320.03991871,12.3587787171,1.0,25.0814634612
30.7474747475,81.1425678606,13.3460394659,22.0179265885,330.847186751,8.46032811505,1.0,25.6660994639
31.7474747475,80.2879836001,8.0712570033,25.8468699188,337.420956698,3.67058944163,1.0,26.5335787286
32.7474747475,77.7092917734,4.27721306018,25.5809225216,342.016079003,5.79083482441,1.0,27.290085007
33.7474747475,76.6728946551,-2.11977971942,25.1939165856,348.508028571,7.40085888189,1.0,27.9855940673
34.7474747475,72.0733262298,-8.8871508896,24.1194956891,356.760768875,9.40454450199,1.0,28.6274190984
35.7474747475,63.4833362931,-14.0072621883,23.0831820424,366.814495189,10.9288274996,1.0,29.170810509
36.7474747475,52.4905180881,-15.1233468696,23.3160274075,377.866278487,11.1623067272,1.0,29.6665417537
37.7474747475,42.9603182776,-20.8038754951,24.0265660306,388.983741283,10.9809414614,1.0,30.1723904638
38.7474747475,38.7415984244,-27.0109019962,29.0501146216,398.014843964,6.07008066744,1.0,30.9280901216
38.7474747475,38.7415984244,-27.0109019962,29.0501146216,398.014843964,6.07008066744,1.0,30.9280901216
38.7474747475,38.7415984244,-27.0109019962,29.0501146216,398.014843964,6.07008066744,1.0,30.9280901216
38.7474747475,38.7415984244,-27.0109019962,29.0501146216,398.014843964,6.07008066744,1.0,30.9280901216
38.7474747475,38.7415984244,-27.0109019962,29.0501146216,398.014843964,6.07008066744,1.0,30.9280901216
