time,x,y,z,d,V,Wv,E
14.2424242424,26.9910753107,86.0476523806,32.4246826723,316.854752688,25.1304013263,0.0386555421182,64.5797718797
14.9494949495,40.6522346167,77.1814483392,37.144908277,333.811090071,22.8029734291,-0.0233225554279,63.5963147613
15.5555555556,50.6842327468,67.6629822478,36.0339564015,347.684676388,22.9174664423,-0.194360139871,62.7882952511
16.3636363636,66.3142485834,73.8209589606,40.803080547,365.14785529,20.3395170299,-0.118642398773,61.8579947388
17.0707070707,76.9561843613,63.9802582981,38.2520290641,379.865125767,21.1351477976,-0.338616491005,61.0241453462
17.8787878788,83.6520322155,49.399918816,41.0962349027,396.159609028,19.2908492856,-0.325086546986,60.0944883795
18.8888888889,96.2294530286,37.5922349007,45.8595135179,414.056584664,16.224005793,-0.237471997541,59.2947856206
19.898989899,94.4684328171,23.3408081647,49.7490216326,428.933836748,13.3003728998,-0.196140181823,58.7741432687
20.9090909091,96.1107829891,10.1332653523,49.5672741825,442.244341373,13.0183148741,-0.274340421397,58.2910580134
22.0202020202,108.480715132,0.996128266843,42.2882088786,459.258667309,17.2224180174,-0.364451661481,57.4105091092
23.1313131313,120.11535855,-10.935966734,46.7559224294,476.512660554,13.9460681363,-0.277773069654,56.7016008417
24.7474747475,105.613228373,-4.67686861839,53.1918272519,493.568714018,7.38029666684,-0.299239605418,55.9597370643
26.5656565657,118.254745908,-0.332783939891,52.578711727,506.949855522,7.34350290297,-0.335107805064,55.4055694857
28.0808080808,132.220004488,2.85687932296,45.6257310774,522.872993995,13.3782494613,-0.278745557763,54.7225079874
29.696969697,143.324513155,-10.4330761261,50.053662059,540.748664649,8.85828447735,-0.27830660506,54.0289097135
31.6161616162,156.779512225,-12.0112009254,51.9915510312,554.43379861,5.51721634874,-0.244711775673,53.6007286475
33.4343434343,168.943242939,-21.1827007049,44.535696618,571.394415289,12.8802486967,-0.208799619902,52.9992568517
34.5454545455,156.407667003,-12.5159932809,37.4404590738,588.204973799,17.0913262149,-0.254698193979,52.3288031276
35.6565656566,139.882387713,-12.1237415516,41.8653563187,605.316912107,13.8217540223,-0.298928560897,51.6132040097
37.1717171717,154.469016859,-20.9843912906,46.3692274293,622.968136388,9.55620300602,-0.211955876168,51.0658781084
38.8888888889,149.591311134,-8.3487538888,48.3517751545,636.656885096,6.482059409,-0.26551285629,50.5500054782
40.5050505051,135.264893858,-7.98131078668,41.2194018886,652.664757996,12.9722590179,-0.3255475971,49.8021605551
42.2222222222,149.483666542,2.26018332078,45.7440212258,670.762655065,8.20127534312,-0.206459067534,49.2257637021
44.0404040404,162.57577947,-0.432626609922,46.5850288688,684.155262731,6.58136995467,-0.176169909393,48.8473746642
45.6565656566,149.872002238,-7.37054770398,39.4615847184,700.287967453,13.0630859891,-0.280357630286,48.170026318
46.7676767677,148.681000153,-22.748144283,32.3416601592,717.275677371,17.2649216024,-0.21027530576,47.5323057696
47.8787878788,138.272943602,-35.8202220869,36.904995004,734.597076973,13.9863684956,-0.180037591131,46.9252126084
49.3939393939,153.042444717,-26.8170721402,41.4311592227,752.476703218,9.7087259751,-0.227266089659,46.2703937647
51.1111111111,166.565790885,-29.5222832372,43.5001525602,766.422304392,6.61996442485,-0.235801255304,45.7987183881
52.7272727273,159.764513982,-42.362976245,36.5332581265,782.536843866,13.0983916528,-0.176017592097,45.2779588808
54.3434343434,174.755683806,-34.5566575883,40.9404720671,800.003879057,8.60095296355,-0.208691617838,44.7244283945
55.7575757576,186.282986967,-25.4216700321,34.028429564,816.255126621,14.1655190343,-0.163876115438,44.2586233407
57.1717171717,173.193779429,-15.2487150083,38.4420433819,833.410194526,10.1670208002,-0.204133258949,43.744787621
59.0909090909,182.642490805,-4.72815916323,41.8758415722,847.961868381,5.13456540614,-0.21195058173,43.2853960691
60.9090909091,193.069393085,-14.9697553623,34.7861211535,864.206089491,12.5399036846,-0.147265625052,42.8045116993
62.0202020202,206.038982928,-7.63962258009,27.9178834432,880.61077774,16.7680559811,-0.173578744695,42.2527178617
63.1313131313,202.22150843,-23.3787010207,32.4078993599,897.417084432,13.51508473,-0.113502202553,41.7440069034
