5.148553299,0.220662851
5.149690364,0.209292369
5.151828245,0.196843678
5.154672451,0.183876026
5.157999585,0.170954554
5.161660892,0.158650941
5.165619536,0.147541857
5.180899343,0.137656942
5.213161693,0.128617817
5.258241609,0.120337113
5.311838647,0.112813382
5.36922847,0.106122529
5.425069387,0.100410136
5.479276421,0.095578697
5.53870633,0.091247631
5.603555429,0.087421368
5.673930646,0.084116848
5.749950782,0.081358366
5.831743185,0.079178061
5.92041637,0.077575206
6.019020803,0.076432686
6.127812256,0.075710078
6.246819116,0.075375116
6.376011471,0.075394476
6.515258296,0.075731468
6.665395313,0.076350137
6.832965126,0.077283502
7.019191122,0.078601907
7.223953107,0.080388435
7.446678211,0.082742579
7.686071394,0.08578035
7.94013539,0.089622723
8.212992979,0.094256205
8.510204539,0.099730459
8.837422518,0.106163212
9.202133425,0.113716345
9.614453739,0.122619726
10.08832872,0.13320886
10.63711009,0.145849904
11.27972551,0.161256245
12.04775396,0.180693744
