time,x,y,z,d,V,Wy,Wz,E
0,-130,170,20,0,1,5.6108572,0,20.0509683996
2.0,-122.761010458,160.186052625,17.0689352578,12.542235574,7.64901891057,4.88625700939,0.0,20.0509684023
4.0,-108.953501257,150.15391953,16.8859257102,29.6104662165,6.67484091745,4.83987156854,0.0,19.1567463663
6.0,-97.7490593567,137.529385905,16.6596677677,46.4915076593,6.07780378119,4.78234451854,0.0,18.5424250971
8.0,-87.3716483761,125.471087512,16.4090959083,62.4023846015,5.70461218372,4.7184034183,0.0,18.0677401573
10.0,-81.2141403386,112.072944253,17.072643957,77.1626503181,3.52996627863,4.88719566767,0.0,17.7077439533
12.0,-74.640605815,101.856415562,16.7304785407,89.3160815947,4.10454795786,4.80036984623,0.0,17.5891591695
14.0,-67.2270447929,91.2155101967,16.4085529021,102.288875825,4.45954018624,4.71826458868,0.0,17.4221868813
16.0,-59.4862780522,79.9639552039,16.0989315374,115.949506296,4.68179445017,4.63891755735,0.0,17.2161180447
18.0,-47.405377349,71.2461223565,13.1511644825,131.136280212,8.66092221393,3.86483447054,0.0,16.9743843396
18.5,-44.5520987833,70.1377967295,14.2174010505,134.377644846,4.305093275,4.14872567273,0.0,15.1620406074
20.5,-33.0196252951,61.7522923779,11.3904222287,148.91402807,8.39696125852,3.38635667813,0.0,14.9841509941
22.5,-17.0394559009,58.6501532555,9.39047911463,165.314907725,7.75174704522,2.82826405168,0.0,12.4531489542
24.5,-6.81837158274,58.6854187461,10.4792969394,175.593882993,4.4431850436,3.13403070377,0.0,11.4855096474
26.5,-1.15508012702,59.4383385289,10.1694364596,181.315401308,4.6706605077,3.04748325283,0.0,11.281315643
28.5,1.30374074625,54.6446903507,12.4052305368,187.148379801,1.73503254992,3.66359928322,1.0,12.5586626443
30.5,9.18458222483,49.7037306373,11.7279116237,196.474660207,6.55092957908,3.47900188865,1.0,13.9152040982
32.5,22.3299032759,51.1638185876,10.6623686736,209.743673137,8.85011225569,3.18498933189,1.0,14.6544424217
33.5,27.294300025,54.0423628418,11.7545177809,215.585251843,6.55506677647,3.48628680262,1.0,13.9445738688
35.5,30.5966866183,49.4136379967,14.970544393,222.117761167,1.03516197865,4.34659191786,1.0,15.0251601077
37.5,38.8566329394,44.2384836202,13.0965499851,232.043525172,8.66087553292,3.85017413639,1.0,16.9197286292
39.5,43.7957966383,36.6180332274,16.8509195178,241.870116281,0.575806023835,4.83098410177,1.0,16.8678182221
40.5,44.3003016106,33.2091670499,17.7907536413,245.44197603,1.19879217595,5.06793954784,1.0,17.864000465
41.0,44.4899904894,31.5489817612,18.3609783577,247.207578842,0.13496628229,5.21003437204,1.0,18.3619067928
43.0,51.1197705625,25.6385424848,17.1796468018,256.16764695,7.80386896072,4.91425468264,1.0,20.2836412338
43.75,54.0684711525,24.6960912199,19.1747296647,259.85049981,2.72246431414,5.41062574305,1.0,19.5524978575
45.75,62.3372957386,18.9684941807,19.3728135737,269.911218726,6.09966131853,5.45906443057,1.0,21.2691371313
47.75,74.6581818619,9.59027791225,20.2564396143,285.420440829,6.45629504169,5.67328595455,1.0,22.3809934199
49.75,86.0620206638,-4.27435860998,21.0974836046,303.392169747,6.72390873819,5.87436595679,1.0,23.4018133049
51.75,88.5958125908,-14.8506385977,24.3602859775,314.746626107,0.988111221925,6.62843424971,1.0,24.4100496771
53.75,90.7321378816,-23.8509834963,26.0558288393,324.151144151,2.34390905365,7.00395845122,1.0,26.3358446217
55.75,95.7090732322,-37.596002117,26.3446550088,338.772322042,5.83896114447,7.0668133577,1.0,28.0823444709
57.5,99.1494382675,-46.5583185238,29.0730575733,348.752472717,0.374832152536,7.64457955511,1.0,29.0802185897
59.5,101.230798684,-57.1566692232,29.5768562295,359.565007657,4.0280786783,7.74810019087,0.0,30.4038398095
61.5,105.718830567,-69.8166717716,29.9138577145,373.001214886,2.70882379307,7.81679680451,0.0,30.2878498828
63.5,114.70560822,-83.5664313533,26.2445445809,389.832195844,8.90671937573,7.04506383911,0.0,30.2878498836
65.5,117.844678161,-95.6197750709,28.0562213406,402.418657919,0.540154271438,7.43263575197,0.0,28.0710922192
67.5,122.884507233,-106.777467904,26.0704657558,414.821770902,6.26516490826,7.00715156239,0.0,28.0710922251
95.9643643667,300,-120,10,593.155707668,6.26516490826,3.0,0.0,12.0006264693
