time,x,y,z,d,V,Wv,E
34.0,98.8961233694,48.0251718763,15.6780697568,315.721802444,3.339756037,0.0,16.2465697765
35.0,102.646097362,44.892014847,13.3135553972,321.150421612,7.52986263373,0.0,16.2034040864
35.0,102.646097362,44.892014847,13.3135553972,321.150421612,7.52986263373,0.0,16.2034040864
35.0,102.646097362,44.892014847,13.3135553972,321.150421612,7.52986263373,0.0,16.2034040864
35.0,102.646097362,44.892014847,13.3135553972,321.150421612,7.52986263373,0.0,16.2034040864
35.0,102.646097362,44.892014847,13.3135553972,321.150421612,7.52986263373,0.0,16.2034040864
36.0,110.104446073,48.2696967751,11.8379560749,329.469862343,9.10903921194,0.0,16.0670384074
36.0,110.104446073,48.2696967751,11.8379560749,329.469862343,9.10903921194,0.0,16.0670384074
36.0,110.104446073,48.2696967751,11.8379560749,329.469862343,9.10903921194,0.0,16.0670384074
37.0,119.124496729,48.1696415233,11.8215907227,338.490482759,8.93951791147,0.0,15.8947293817
38.0,127.44573631,51.7442589135,11.4092225897,347.556406051,9.19637838558,0.0,15.7197921825
38.0,127.44573631,51.7442589135,11.4092225897,347.556406051,9.19637838558,0.0,15.7197921825
39.0,135.812071749,55.3382484704,11.3941693599,356.662039265,9.02172485147,0.0,15.5425648388
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
40.0,143.325342825,59.2797634461,12.1155509289,365.177036266,8.02403591712,0.0,15.3971591042
41.0,151.270640109,63.4479224162,9.27041453851,374.589586356,10.7834970622,0.0,15.1972141761
41.0,151.270640109,63.4479224162,9.27041453851,374.589586356,10.7834970622,0.0,15.1972141761
42.0,160.293612248,68.181437213,10.1679354221,384.818258425,9.681518027,0.0,14.9452948159
43.0,164.247816305,73.3686568053,13.5447655844,392.163049693,5.04696953331,0.0,14.8430276369
44.0,169.921948494,76.3453465549,10.4988735826,399.257689645,9.1351490108,0.0,14.7522348186
45.0,179.960897805,76.8155790312,6.84919367968,409.949826253,12.2193043702,0.0,14.4593567424
46.0,188.008886247,73.5118749065,11.3966069701,419.76631985,7.44831776535,0.0,14.2242031747
47.0,192.04252243,69.1378813861,12.9490686855,425.915480569,4.88885755616,0.0,14.1672607448
48.0,196.76737817,67.198325246,12.6598087413,431.031124332,5.38128125803,0.0,14.1357612376
49.0,199.807782581,63.9013721779,13.391971399,435.575353713,3.76127760465,0.0,14.1130320116
49.898989899,201.138678437,63.3550386235,14.1104142512,437.183434639,0.00360293263525,0.0,14.1104149129
50.898989899,202.911938298,61.8912525032,12.3133791044,440.101731344,5.91806154113,0.0,14.0984684216
51.1212121212,203.370665051,60.9278287947,12.8662530004,441.303515443,4.90028656102,0.0,14.0901474132
52.1212121212,207.318088537,57.6693195162,12.5766135391,446.430300588,5.39198278101,0.0,14.0584421991
52.1212121212,207.318088537,57.6693195162,12.5766135391,446.430300588,5.39198278101,0.0,14.0584421991
53.1212121212,212.156830169,53.6750471619,11.1257775956,452.870219621,7.501719635,0.0,13.9940649291
53.1212121212,212.156830169,53.6750471619,11.1257775956,452.870219621,7.501719635,0.0,13.9940649291
53.1212121212,212.156830169,53.6750471619,11.1257775956,452.870219621,7.501719635,0.0,13.9940649291
54.1212121212,218.284366112,48.5154525035,10.0369762885,460.954377095,8.67136071233,0.0,13.8694175017
55.1212121212,221.987798347,40.537628772,9.63198678806,469.759210898,8.9439406892,0.0,13.7091567703
55.1212121212,221.987798347,40.537628772,9.63198678806,469.759210898,8.9439406892,0.0,13.7091567703
56.1212121212,226.310491876,31.642161725,5.54424895636,480.460828248,12.4258562084,0.0,13.4138668214
57.1212121212,233.200514967,26.0462111742,10.1871512275,490.477994627,7.64298269917,0.0,13.1644796953
57.1212121212,233.200514967,26.0462111742,10.1871512275,490.477994627,7.64298269917,0.0,13.1644796953
58.1212121212,233.294364715,20.1836366127,11.9959045366,496.613968617,4.66915124812,0.0,13.1070652592
58.1212121212,233.294364715,20.1836366127,11.9959045366,496.613968617,4.66915124812,0.0,13.1070652592
58.1212121212,233.294364715,20.1836366127,11.9959045366,496.613968617,4.66915124812,0.0,13.1070652592
59.1212121212,235.433130898,15.7823706019,11.7139682041,501.51549403,5.17578459738,0.0,13.0793477249
59.1212121212,235.433130898,15.7823706019,11.7139682041,501.51549403,5.17578459738,0.0,13.0793477249
59.1212121212,235.433130898,15.7823706019,11.7139682041,501.51549403,5.17578459738,0.0,13.0793477249
59.1212121212,235.433130898,15.7823706019,11.7139682041,501.51549403,5.17578459738,0.0,13.0793477249
60.1212121212,236.784591164,13.0012642904,12.944205739,504.843328395,1.55922820135,0.0,13.0681197341
61.1212121212,236.818392289,10.8897869545,12.6579294166,506.974392258,2.82829430745,0.0,13.0656383202
62.1212121212,235.193145356,7.2535859334,11.4980901398,511.12271874,5.51288019816,0.0,13.0471139971
63.1212121212,230.596319434,3.26928440713,10.6375365144,517.266497688,6.79678413433,0.0,12.9920866962
63.1212121212,230.596319434,3.26928440713,10.6375365144,517.266497688,6.79678413433,0.0,12.9920866962
64.1212121212,225.188812976,-1.41767494248,9.96642538818,524.4539245,7.59264596395,0.0,12.9046655887
65.1212121212,217.029495036,-3.74455519371,7.66663295118,533.244708663,9.97917860917,0.0,12.7422703474
66.1212121212,209.739006382,-10.0635904508,8.08293278346,542.901557888,9.34154276851,0.0,12.5306606783
66.1212121212,209.739006382,-10.0635904508,8.08293278346,542.901557888,9.34154276851,0.0,12.5306606783
66.1212121212,209.739006382,-10.0635904508,8.08293278346,542.901557888,9.34154276851,0.0,12.5306606783
66.1212121212,209.739006382,-10.0635904508,8.08293278346,542.901557888,9.34154276851,0.0,12.5306606783
67.1212121212,214.574718693,-13.9910674153,11.3033946282,549.914443411,4.72422626616,0.0,12.4409233649
67.1212121212,214.574718693,-13.9910674153,11.3033946282,549.914443411,4.72422626616,0.0,12.4409233649
67.1212121212,214.574718693,-13.9910674153,11.3033946282,549.914443411,4.72422626616,0.0,12.4409233649
67.1212121212,214.574718693,-13.9910674153,11.3033946282,549.914443411,4.72422626616,0.0,12.4409233649
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
68.1212121212,218.220265829,-17.3352188741,11.0196175674,554.869631835,5.22725533542,0.0,12.4122882271
69.1212121212,224.139336089,-16.5592096232,9.90443992669,560.942621566,6.93916330796,0.0,12.3586696624
69.1212121212,224.139336089,-16.5592096232,9.90443992669,560.942621566,6.93916330796,0.0,12.3586696624
69.1212121212,224.139336089,-16.5592096232,9.90443992669,560.942621566,6.93916330796,0.0,12.3586696624
69.1212121212,224.139336089,-16.5592096232,9.90443992669,560.942621566,6.93916330796,0.0,12.3586696624
70.1212121212,226.373389794,-13.0566226022,12.0247508074,565.606828897,2.44444560396,0.0,12.3293030149
71.1212121212,226.897541267,-9.09184061381,10.2666455372,569.975486027,6.32527840875,0.0,12.3058477262
72.1212121212,229.254391422,-5.39673124974,11.8129324428,574.623020757,3.02492892627,0.0,12.2793032384
73.1212121212,230.778574384,-4.42687620035,12.2409428731,576.479615879,0.84415768962,0.0,12.277263067
73.1212121212,230.778574384,-4.42687620035,12.2409428731,576.479615879,0.84415768962,0.0,12.277263067
73.1212121212,230.778574384,-4.42687620035,12.2409428731,576.479615879,0.84415768962,0.0,12.277263067
74.1212121212,232.766677549,-6.25061289935,10.8287440041,579.524755512,5.31215752529,0.0,12.2670221679
74.1212121212,232.766677549,-6.25061289935,10.8287440041,579.524755512,5.31215752529,0.0,12.2670221679
75.1212121212,235.489436012,-5.89365046049,12.2130841175,582.600017026,0.924891966325,0.0,12.2566837683
75.3434343434,235.563339079,-5.84662509387,12.2566742268,582.697859482,0.00106142077758,0.0,12.2566742842
76.3434343434,236.656042642,-4.13346604738,11.0444013171,585.063978794,4.86386510481,0.0,12.2501701121
76.3434343434,236.656042642,-4.13346604738,11.0444013171,585.063978794,4.86386510481,0.0,12.2501701121
77.3434343434,239.280349932,-0.0190328831189,10.9784616953,589.944541984,4.94119824978,0.0,12.2228776048
78.3434343434,240.005032234,5.46260264538,10.1844057501,595.530597601,6.25945824887,0.0,12.1813893163
78.3434343434,240.005032234,5.46260264538,10.1844057501,595.530597601,6.25945824887,0.0,12.1813893163
79.3434343434,243.437257234,7.64656666461,11.821506208,599.915796022,2.56973102314,0.0,12.1580769282
80.3434343434,247.604371018,8.19288875649,9.76211965355,604.596007353,6.81461441015,0.0,12.1290396107
81.3434343434,254.60808266,5.98046869143,8.75155191852,612.010049871,8.02353955744,0.0,12.0327541117
82.3434343434,258.360707864,2.53809184539,11.3672031222,617.734889213,3.47235548636,0.0,11.9817419919
83.3434343434,260.1641352,-1.82242475103,9.79515625462,622.708598744,6.50240946164,0.0,11.9501679165
83.3434343434,260.1641352,-1.82242475103,9.79515625462,622.708598744,6.50240946164,0.0,11.9501679165
83.4444444444,260.699929474,-1.99167815038,10.0871872499,623.341847763,6.03630146334,0.0,11.9443195311
84.4444444444,264.043974972,-1.55326297231,11.7975631287,627.123412757,1.59495767926,0.0,11.9272211307
85.4444444444,267.232415544,-2.56046747457,10.11604692,630.866153859,5.93397042451,0.0,11.9107464613
86.4444444444,271.222427052,-2.03736406386,11.5299737493,635.131481289,2.65714275297,0.0,11.8898314256
87.4444444444,273.439517723,-2.7377264057,11.658526558,637.460112706,2.11641178774,0.0,11.8868241551
87.4444444444,273.439517723,-2.7377264057,11.658526558,637.460112706,2.11641178774,0.0,11.8868241551
87.4444444444,273.439517723,-2.7377264057,11.658526558,637.460112706,2.11641178774,0.0,11.8868241551
87.4444444444,273.439517723,-2.7377264057,11.658526558,637.460112706,2.11641178774,0.0,11.8868241551
88.4444444444,275.656930305,-1.32676142125,11.3350732222,640.108199337,3.27652293941,0.0,11.8822497039
89.4444444444,279.361530736,-0.841076325585,10.926323796,643.86679355,4.30186966183,0.0,11.8695492082
90.4444444444,284.838149753,-2.57109926514,8.17804775662,650.233845963,8.43285952447,0.0,11.8025696608
91.4444444444,290.237876907,-1.86317757475,10.9812619287,656.35889422,3.86111368192,0.0,11.7411089657
92.3636363636,291.516426851,-1.04962162337,11.7382018552,658.052860364,0.00591955814694,0.0,11.7382036412
92.3636363636,291.516426851,-1.04962162337,11.7382018552,658.052860364,0.00591955814694,0.0,11.7382036412
93.3636363636,293.689661613,-1.73613021188,9.99885290625,660.91984103,5.82264895288,0.0,11.7268468323
93.5252525253,294.465099873,-1.63446774863,10.4045744721,661.800891392,5.08152488071,0.0,11.7206751404
94.5252525253,297.558080273,-2.61151709721,11.5321148576,665.234912432,1.86326529066,0.0,11.7090647834
95.5252525253,300.195439526,-5.03083262601,9.74824933211,669.23377823,6.17176169296,0.0,11.6896684144
95.5252525253,300.195439526,-5.03083262601,9.74824933211,669.23377823,6.17176169296,0.0,11.6896684144
96.5252525253,303.694202322,-8.24033514274,10.9686535809,674.135985288,3.68357304747,0.0,11.6602290343
97.5252525253,305.678731822,-13.0387396311,8.467171135,679.899704347,7.85177195365,0.0,11.6093894231
97.5252525253,305.678731822,-13.0387396311,8.467171135,679.899704347,7.85177195365,0.0,11.6093894231
98.5252525253,309.080496242,-21.2638840107,4.76802039316,689.538621167,11.4001591594,0.0,11.3920585613
99.5252525253,308.54538086,-33.3700384019,0.998123074597,702.22946229,13.9435073568,0.0,10.907470547
100.525252525,301.920172196,-46.0801853209,-1.43596910298,716.767895124,15.0997950838,0.0,10.1850202737
101.525252525,289.754813907,-55.4045612165,-3.33762819266,732.213160917,15.7587303665,0.0,9.31974095947
102.525252525,273.975440489,-58.8938264221,-7.51322870947,748.904453162,17.5722365587,0.0,8.22497198761
103.525252525,263.467326447,-66.9479751742,-0.483498367814,763.894679362,12.4456233762,0.0,7.41117753544
104.525252525,250.986374947,-69.7078661185,-2.11250049662,776.780516405,13.3037591873,0.0,6.90839698119
104.525252525,250.986374947,-69.7078661185,-2.11250049662,776.780516405,13.3037591873,0.0,6.90839698119
105.525252525,244.696950904,-81.7738262527,-3.83100079301,790.495380314,14.1002242457,0.0,6.30234904285
105.525252525,244.696950904,-81.7738262527,-3.83100079301,790.495380314,14.1002242457,0.0,6.30234904285
106.525252525,248.634683321,-91.2948905177,1.58693539154,802.136275203,9.21584409799,0.0,5.91577241695
106.525252525,248.634683321,-91.2948905177,1.58693539154,802.136275203,9.21584409799,0.0,5.91577241695
107.525252525,257.299057011,-96.1369086624,-0.615272615671,812.303193677,11.1021463348,0.0,5.66697270743
107.525252525,257.299057011,-96.1369086624,-0.615272615671,812.303193677,11.1021463348,0.0,5.66697270743
107.525252525,257.299057011,-96.1369086624,-0.615272615671,812.303193677,11.1021463348,0.0,5.66697270743
108.525252525,262.697140213,-90.5856090671,3.41618817352,821.032964897,6.39323312424,0.0,5.4994414753
108.525252525,262.697140213,-90.5856090671,3.41618817352,821.032964897,6.39323312424,0.0,5.4994414753
108.525252525,262.697140213,-90.5856090671,3.41618817352,821.032964897,6.39323312424,0.0,5.4994414753
108.525252525,262.697140213,-90.5856090671,3.41618817352,821.032964897,6.39323312424,0.0,5.4994414753
108.525252525,262.697140213,-90.5856090671,3.41618817352,821.032964897,6.39323312424,0.0,5.4994414753
109.444444444,265.995830443,-89.3324424405,5.21463705159,824.99354594,2.27411722432,0.0,5.47822569328
109.444444444,265.995830443,-89.3324424405,5.21463705159,824.99354594,2.27411722432,0.0,5.47822569328
110.444444444,269.591243219,-87.9665514398,3.51665796503,829.197803809,6.17006980676,0.0,5.45701277748
111.444444444,276.711074136,-88.4891872118,1.55575072671,836.601201517,8.63840179319,0.0,5.3591139041
112.444444444,281.61991653,-91.2324557725,4.45324628882,842.927158882,4.05636679592,0.0,5.29188602292
112.444444444,281.61991653,-91.2324557725,4.45324628882,842.927158882,4.05636679592,0.0,5.29188602292
113.444444444,284.558073885,-95.8311058173,2.11778217359,848.863044958,7.8240261629,0.0,5.23783239774
114.444444444,285.206654857,-100.708085602,4.64211285231,854.392767779,3.28294576857,0.0,5.19143665045
114.444444444,285.206654857,-100.708085602,4.64211285231,854.392767779,3.28294576857,0.0,5.19143665045
115.202020202,286.132681977,-101.296322333,5.18965203,855.618878634,0.0719356924159,0.0,5.18991577841
116.202020202,287.417896347,-103.029767493,3.8523582591,858.157571748,5.10799751358,0.0,5.18220732122
117.202020202,290.993163113,-107.851942701,2.45807629694,864.320357513,7.23445429384,0.0,5.12562619142
117.202020202,290.993163113,-107.851942701,2.45807629694,864.320357513,7.23445429384,0.0,5.12562619142
117.202020202,290.993163113,-107.851942701,2.45807629694,864.320357513,7.23445429384,0.0,5.12562619142
118.202020202,295.094758816,-106.23180983,4.71301316416,869.273402849,2.723876108,0.0,5.09117325854
119.202020202,297.897456702,-106.400576465,4.63138520294,872.082363642,2.98641734498,0.0,5.08595648522
119.202020202,297.897456702,-106.400576465,4.63138520294,872.082363642,2.98641734498,0.0,5.08595648522
120.202020202,299.880447639,-106.519983808,5.01053194501,874.10480361,1.19750888795,0.0,5.08362203353
120.484848485,300.009502053,-106.589897082,5.08358906439,874.268755586,0.0109834785922,0.0,5.08359521306
121.484848485,301.201443751,-108.197539834,3.93139356062,876.578040044,4.74214373476,0.0,5.07756722021
