time,x,y,z,d,V,Wv,E
15.4545454545,48.67574058,56.4894081907,37.8147236355,322.463822318,23.6847986391,-0.433874129614,66.4216115729
16.2626262626,59.4290818983,42.8380179171,42.7210748598,340.521150144,21.073935582,-0.245453716425,65.268825921
17.1717171717,76.5291029713,41.1511844425,47.4708287481,358.348552924,18.2457640317,-0.258457033536,64.49123016
17.9797979798,90.742537088,42.2295308086,48.7943360688,372.664146237,17.1862625759,-0.194469251882,63.8374071997
19.0909090909,98.2871652582,27.411520625,53.3789928276,389.912737995,13.9117846514,-0.181489317081,63.2443483247
20.101010101,98.2791467191,42.0250088144,46.6852160305,405.986342107,17.7140687934,-0.158940744722,62.6799016088
20.9090909091,110.367599851,34.1591646343,45.5514856867,420.453116049,18.0324990304,-0.112459213321,62.1794531798
21.7171717172,121.552348209,25.0666706189,39.0859259838,436.251074953,20.9590767358,-0.0592074866651,61.4795728892
22.6262626263,107.764962842,14.9756669386,43.9068568879,454.003869812,18.1361510529,-0.168678613848,60.6934942673
23.4343434343,115.376824162,2.64571382434,37.1600732657,469.987838837,21.0586770944,-0.30924119302,59.8146234741
24.3434343434,98.5513431805,-0.777021591439,41.7543540024,487.761958884,18.2312035688,-0.465089163791,58.7319455761
25.1515151515,84.0032765374,-0.188768832289,34.9896668998,503.816655267,21.1500012217,-0.364279402999,57.7851728637
25.8585858586,90.2753158545,-13.2436259438,28.2727400212,519.781769676,23.6213606844,-0.424181601771,56.700356599
26.6666666667,107.487623048,-15.261474094,33.0433421556,537.756581909,21.0132495879,-0.335910352881,55.5084626503
27.5757575758,94.2644635498,-4.36930133504,37.59365507,555.482177023,18.1878521599,-0.434739717897,54.546659344
28.6868686869,78.3019718285,3.19271954678,42.1611085359,573.72627012,14.8607559555,-0.476558910062,53.4701363023
29.696969697,90.5044296173,-6.33526784778,34.8839083784,590.832998679,18.6191679341,-0.367612069604,52.5686060406
30.7070707071,107.046346059,-7.93862709512,39.2854581294,608.025421448,15.5849056319,-0.361184152124,51.7295956848
31.6161616162,95.0130244402,-0.0941765718951,32.4368107251,623.938944139,18.9585442317,-0.444461267697,50.7914014769
32.6262626263,78.2078020718,-2.21779619262,36.888697091,641.453068478,15.9079075603,-0.390069899321,49.8777389291
33.5353535354,91.8178547564,3.15063330391,30.093314509,657.584738998,19.2679880954,-0.339325397651,48.9825960618
34.5454545455,107.478664465,10.334686829,34.7853515298,675.442140746,16.2022650971,-0.247092268968,48.2402127544
35.7575757576,93.8139877499,20.1929938478,39.3533170713,692.899973262,12.6749972399,-0.236683760556,47.5247114721
37.4747474747,107.627112075,10.1907347335,43.6960785826,710.498472305,7.93028808377,-0.271834496413,46.8415420326
39.3939393939,116.721774102,20.2110856966,44.5654959529,724.058568078,6.26077062097,-0.124125310605,46.6399671338
41.1111111111,128.799006652,10.9717891043,37.1615234972,740.971372568,13.1588158476,-0.238435159584,45.9769321689
42.9292929293,114.799898808,3.56579503121,43.4086407613,757.996361341,5.84634256729,-0.366833270346,45.0959311507
44.6464646465,123.100597987,-8.40933030215,36.0359893492,774.326126264,12.7842828517,-0.38331831962,44.334659603
46.3636363636,115.171391276,-23.7026716186,40.4005076646,792.097103385,8.02991078656,-0.283455740415,43.6381866347
48.2828282828,125.399805552,-14.5686285214,41.0643693539,805.826339134,6.34771579371,-0.244262315362,43.2406816896
50.0,125.33747633,0.770680269523,33.3890928835,822.978835979,13.2374908703,-0.324035658111,42.3804803475
51.6161616162,141.592196502,6.10948702867,37.8186856481,840.651981639,8.7288585827,-0.272657505528,41.6208635049
53.7373737374,127.295852056,7.45973005437,39.7368726143,855.139495641,5.07871126043,-0.28443029613,41.1606817965
56.2626262626,120.813756293,19.0230930831,39.1400942437,868.409200779,5.6175482538,-0.0817659921458,40.846586462
58.5858585859,107.549728984,19.6222446007,38.6832957237,881.69460886,5.9440193426,-0.118580160115,40.4817719322
60.8080808081,120.039345473,24.3429528539,38.3383955356,895.051051597,6.17433312803,-0.0777440858921,40.2936791507
