time,x,y,z,d,V,Wv,E
15.0505050505,31.6624893165,84.9280010868,35.5056521892,324.905397271,23.9349890966,0.0297807960529,64.6708811599
15.6565656566,22.1355364571,95.8762333699,33.2225677599,339.596860623,24.5198227629,0.0197870804829,63.8360250321
16.2626262626,30.7963248558,84.2498152726,34.7658105136,354.176450867,23.5583691814,0.0222366869775,63.0191155351
16.9696969697,37.6179829866,98.4697010056,37.8483585001,370.246369099,21.8691138859,-0.0132385308132,62.190430482
17.6767676768,24.0074402291,91.099810638,34.0297270142,386.188266872,23.1915109549,0.0246352067891,61.4080543264
18.3838383838,23.1728954,75.5995653953,37.098464782,402.011389799,21.5160049073,0.026488045147,60.6477230183
19.1919191919,29.2264904834,61.0692813945,41.500842277,418.356300144,18.9960773159,-0.167753328595,59.9524646005
20.0,44.1588686184,65.0761644182,36.4863501826,434.609796977,21.060408124,-0.200422758269,59.0426620809
20.9090909091,26.9951169672,64.5585409112,41.3488223864,452.456531713,18.2328554271,-0.114563007089,58.3450264951
21.7171717172,39.0583745426,56.4034588774,34.515109231,468.541530371,21.1515881782,-0.403842282948,57.3505900183
22.5252525253,54.1163176155,52.8772763667,38.56770532,484.52899883,18.6463078138,-0.473088459566,56.300596096
23.5353535354,39.9089251345,61.5493993354,43.0585564052,501.769168822,15.6107426101,-0.285593428689,55.5314203314
24.4444444444,52.0336150534,53.4778902147,40.2464755146,516.603762314,16.79803642,-0.506973817902,54.7100463542
25.3535353535,45.7514569244,67.498988157,33.2775351188,533.474530776,20.1199693574,-0.148362133007,53.9209683456
26.0606060606,35.8468364809,57.1247263151,30.7237281499,548.043289986,20.9233289562,-0.348161458688,53.0578005427
26.8686868687,40.2772431887,41.0347114964,24.2974248624,565.926646897,23.4705244315,0.419619958801,52.479949713
27.6767676768,27.8083767664,29.1631320958,29.1797511644,583.822013265,20.8689342901,-0.0641661716247,51.4087818614
28.4848484848,41.3899665337,36.1019765899,33.9211162539,599.79347802,18.3748905603,0.439084462036,51.0947607596
29.4949494949,57.1604123811,31.6404051046,38.6344823136,616.84716976,15.3523042539,0.0940401273286,50.7399158019
30.7070707071,49.2558947202,17.854124746,43.0799269539,633.348833423,11.8724207522,-0.0626621783971,50.259145122
32.4242424242,44.5985335646,34.5051638188,46.2134568558,650.920604101,8.5838080208,-0.110858271694,49.8885401018
33.8383838384,58.1719483322,40.1129742553,39.4156943672,667.10376514,14.1495200673,-0.0779974985852,49.638957081
34.9494949495,73.4451466024,41.9897157468,39.6864321863,682.494218122,13.5235358147,-0.287033305826,49.0297402679
36.0606060606,85.5988785159,52.2206069753,32.2725815248,700.025604729,17.701876855,-0.283927947799,48.2638318789
37.1717171717,99.8711431254,42.691266072,37.024174858,717.832443706,14.400509812,-0.158269357771,47.6222384632
38.1818181818,111.557406631,33.1911218398,30.1725253097,734.378337356,18.1803667732,-0.119902017914,47.0325457379
38.9898989899,125.916107368,31.0148324068,23.5620018733,750.334763731,21.1011600072,-0.183083001178,46.2600625329
40.0,140.689311955,39.4038068062,31.746496837,769.192346372,16.3677715126,-0.184025804066,45.362807751
40.9090909091,155.69582358,39.7050698609,24.9237940532,785.679778672,19.7082885555,-0.159812665658,44.7213104066
41.7171717172,166.183167246,28.0984622466,17.8409371054,802.851400029,22.5675562831,-0.189065086959,43.8071629957
42.4242424242,176.215577155,40.4284110303,13.3177449075,819.378231342,24.0553672301,-0.145614963485,42.7848595733
