time,x,y,z,d,V,Wv,E
15.3535353535,23.9553715728,71.0749798308,41.946121619,324.090940243,22.2367577812,0.0163236442462,67.1247682226
16.1616161616,7.72924087613,72.4642287194,46.7867852709,341.080624009,19.6873268226,0.168953994979,66.5108988059
16.9696969697,19.4244488957,80.7909608299,51.019696845,356.048252366,17.2390895836,0.160706461041,66.1811011827
17.8787878788,9.50340500532,68.3215367061,45.3863634287,372.949379407,19.9611522929,0.14036818489,65.6809865147
18.6868686869,25.5929415241,69.0990223461,39.6917698928,390.034638107,22.2455661241,-0.0273594086146,64.8847152723
19.3939393939,38.7310987101,60.3647941099,36.1139120784,406.211751065,23.3352179077,-0.343352315028,63.8436944069
20.101010101,49.429718386,48.6215239309,29.0440476804,423.599903356,25.7231237051,-0.0715307475943,62.780301502
20.7070707071,60.8002371738,39.117506998,22.7046300612,439.718316773,27.709422551,0.36070597699,61.8411443443
21.3131313131,71.25519114,50.6090420125,27.1314410891,455.872514225,25.6374352206,-0.0762412928597,60.6214436417
21.9191919192,57.3166713208,55.6605644845,29.7905110658,470.934747365,24.1526407951,-0.2988311318,59.52658543
22.5252525253,71.9005871279,56.9592725476,27.2908108929,485.788223183,24.7302119281,-0.261339610211,58.460670225
23.2323232323,61.2226446031,45.0150167734,31.8181383838,502.436958774,22.4183369417,-0.0941368999201,57.4431080767
23.9393939394,73.8072826757,36.317984933,25.2245418679,519.094899621,24.841983394,0.238276477937,56.6750900863
24.5454545455,64.5640264136,25.3617921968,18.9617229811,534.737752494,26.8592294506,0.180156057844,55.7490287932
25.2525252525,76.0815740285,12.2816280839,24.0078150503,552.88183256,24.4623270305,-0.0436202290841,54.4756517407
25.9595959596,91.4770388,8.53811063344,28.5360830183,569.360287258,22.1607522267,-0.0330396853874,53.5627553743
26.7676767677,106.935531369,13.4763161818,33.1113271732,586.221002712,19.6144660266,-0.136376682049,52.6902219193
27.6767676768,92.0112693857,19.0891443106,37.4899869853,602.756119799,16.8514967335,-0.219036463315,52.0167431936
28.8888888889,92.7589051943,1.52473220649,42.0078008579,620.907653455,13.2873069174,-0.451797835037,51.0345130321
30.7070707071,107.816026522,-4.00517415836,48.3645223399,638.16177398,5.96289022965,-0.355151905991,50.1315825133
32.4242424242,107.969002698,10.7433389162,41.1146565335,654.596572239,12.8895258172,-0.274827022801,49.5417707578
34.0404040404,112.836692648,26.6039282798,45.5314009373,671.76515784,8.40888828527,-0.182628758885,49.107307061
35.4545454545,99.9428129331,29.8440713473,43.1084133133,685.278911213,10.6342154749,-0.111655190274,48.8618597655
36.6666666667,113.126115706,33.9860869867,40.6390499499,699.316486537,12.4347345207,-0.142150741971,48.5132772369
38.3838383838,127.085293927,24.8647798994,45.0118712205,716.555351507,7.71129090731,-0.129950310638,48.11134768
40.404040404,116.242911634,33.3079915678,45.9224946809,730.327581252,5.99325987449,-0.127981458369,47.7637103273
42.1212121212,125.564539396,44.7981896886,38.7501107952,746.770223606,12.916959352,-0.195462133053,47.2531562858
43.2323232323,138.785556645,51.9624526564,36.1177648869,762.036238343,14.4395966472,-0.203168101947,46.7443686195
44.4444444444,124.175848223,47.720119561,39.6185194465,777.647011956,11.3832348244,-0.217253261119,46.218279367
45.5555555556,110.850237716,44.2811064852,34.5105598078,792.326588175,14.8068738723,-0.270118198608,45.6423321414
46.5656565657,95.9515917438,48.3046374451,27.4108234539,809.313780689,18.5678130109,-0.232190116951,44.9778150638
47.5757575758,81.0778120666,40.9990513621,32.0000756727,826.508609732,15.5360129926,-0.117406717597,44.3850099283
48.7878787879,73.6642519915,26.7088318133,36.6300186862,843.259956545,12.0459758613,0.15567019742,44.1443701855
50.303030303,59.244062002,24.5718808266,40.485538715,858.338864779,7.90998904273,-0.0290312868139,43.8219215107
52.2222222222,72.1098959353,28.6454652722,41.2682553745,871.856868271,6.2430683424,-0.159748928921,43.3596113668
53.9393939394,58.1658177519,34.6422801622,34.5478074435,888.456974464,13.1428012845,0.176942705766,43.3870667305
54.9494949495,69.2639044877,26.3914232269,32.5344445769,902.431873368,14.5561910311,0.269267013827,43.3391251648
55.9595959596,84.4479866095,27.1501281371,25.8637475824,919.033987132,18.3288298032,0.0542109549694,42.936136671
56.9696969697,100.104917892,31.8461720736,30.4516920514,936.011665426,15.308434858,-0.0997343834398,42.4239050557
58.1818181818,105.342110532,16.8947753892,34.8062004442,952.441339584,11.8309690821,-0.116135547177,41.9512473407
60.202020202,121.601172533,9.92294639785,39.1828408987,970.665457622,6.34301103219,-0.307192481285,41.2653734366
61.9191919192,133.99499365,0.896868258149,31.6615811723,987.74311075,13.2332328356,-0.294779174665,40.5463766576
63.7373737374,120.707400718,-7.93505104638,37.9170240898,1004.88059862,5.91383999482,-0.377137188108,39.6716535694
65.4545454545,114.328967525,5.28030696877,30.8026325097,1021.18840856,12.8452244804,-0.218600392777,39.163342249
67.1717171717,129.17465125,14.2069927168,35.3163902326,1039.08963904,8.08546601613,-0.126066849845,38.787924161
69.0909090909,116.259078655,19.1077949735,36.3836292773,1052.94492241,6.39624813126,-0.0537996755444,38.4892251014
71.2121212121,129.815583293,17.7102191743,36.0518245744,1066.5773151,6.52371887209,-0.0753988954624,38.2773400027
72.8282828283,143.047352722,19.2691075635,32.3607012335,1080.40244609,10.5144517043,-0.0579969207454,38.0122059382
74.6464646465,129.742947244,24.2528629049,36.1166796496,1095.09776494,5.70237637656,-0.0632921079829,37.7756482123
76.9696969697,137.537578544,13.2808155292,35.4716131369,1108.57211879,6.00976135377,-0.126753471862,37.4911514278
78.6868686869,122.728365536,12.6860283849,28.4367669287,1124.97808182,12.9318685489,-0.104777382697,36.9673381508
80.303030303,139.354538882,13.6454088869,32.8924794365,1142.2176707,8.44782550265,-0.0943831484862,36.6076192401
84.9494949495,131.843067228,25.718143518,34.9745638805,1156.588064,5.04022820901,-0.0613977830103,36.3569387526
87.4747474747,118.750057218,24.3041542184,34.3740202697,1169.77089107,5.59035949866,-0.121022047649,35.9939315627
89.2929292929,123.090208523,37.4445232856,30.2644615651,1184.20677294,10.1671045039,-0.182473955188,35.5719384985
91.2121212121,135.159421288,30.0757714563,33.8804415055,1198.80265288,5.13463952203,-0.134582231244,35.1633883219
93.7373737374,122.150756836,26.9323810472,33.2880750776,1212.19881472,5.65722695821,-0.122741372071,34.9434780009
95.5555555556,134.069737832,17.0853655287,26.1505704148,1229.22731422,13.0050665148,0.00953503319931,34.7660046629
96.5656565657,143.429002752,27.2049993688,19.7419966606,1244.42838808,16.8480387363,-0.227405445615,34.2017503541
97.4747474747,132.769632408,36.5983498542,22.2944625036,1258.86349429,14.9445551501,-0.178980303375,33.6847379886
98.7878787879,120.087444328,25.9980601833,26.7858933922,1275.99174543,11.190811103,-0.200095788883,33.1226528945
100.404040404,118.360108032,12.0490626584,30.3161852396,1290.48385305,6.84745289856,-0.145945722152,32.8049703862
102.02020202,104.392567218,6.97688578322,23.2315948434,1306.9462525,13.30657921,-0.144330005795,32.29053614
103.636363636,121.326402648,3.89561051597,27.7068523692,1324.73043001,8.79238533114,-0.269914722683,31.5578344307
105.050505051,135.290787341,9.23907459628,20.6259673062,1341.27417751,14.3441531211,-0.229855734279,31.0908870792
106.464646465,118.745021313,6.26173154212,25.1475508731,1358.68313104,10.3337260001,-0.187349455329,30.611510994
108.383838384,120.089172814,-8.10904569573,28.3310018063,1373.46353501,5.28222693908,-0.404640210972,29.8673602952
110.202020202,108.225479984,0.829293809781,20.6719627002,1390.17586581,12.671093059,-0.425556501432,28.825748618
111.818181818,93.3927297422,1.06177805448,25.5755485,1405.79987562,6.93026677789,-0.439618753338,28.1066580535
113.434343434,78.5864112098,3.335530651,18.4555363789,1422.38576094,13.3824000643,-0.107101443108,27.6641959553
114.848484848,67.3426497162,14.0785888381,22.8314095876,1438.54075206,9.43583386432,-0.0583589972308,27.2927897797
119.797979798,64.504476565,30.5922919937,28.0458563733,1456.08920139,5.18383676805,0.409515536629,28.1425939634
121.616161616,53.4957060097,39.28676603,23.8023931973,1470.74504963,11.2184701458,0.486078121754,30.1197469976
123.737373737,65.878017807,51.1054863544,28.1831769026,1488.41409209,5.5389208657,-0.122668530705,29.8156317674
126.060606061,73.0659201597,40.1420511037,28.1745589713,1501.52374224,5.88334051336,0.0704777798607,29.8691369469
127.777777778,85.0171871371,31.7083226465,21.4157833479,1517.63714058,12.8176842623,0.0126364887658,29.8009756836
128.888888889,94.8511245383,20.132201965,17.1153229307,1533.4234275,15.416697848,-0.222412252546,29.2012732874
130.101010101,100.824270394,5.32753021305,21.4982059092,1549.97837963,11.933260664,-0.23579561516,28.6443650158
132.02020202,83.6011529785,6.08918180917,25.8874763469,1567.76830885,6.70605985863,-0.162180741083,28.2744421217
134.04040404,84.4645720825,19.6230435989,25.7947483955,1581.33000144,6.77063160175,-0.0238586717543,28.0763112896
139.797979798,70.8563745156,27.5746588855,28.4612104335,1597.3150334,5.11115857939,0.28809873562,29.7617423816
142.323232323,71.5374669343,14.2622592816,28.0105844276,1610.65245946,5.6405447842,-0.023853481443,29.6923254356
144.646464646,84.6175315578,11.7102510209,27.7059063261,1623.9826382,5.96181393748,-0.0351366674242,29.508176396
150.0,81.2127160906,24.721083791,29.513806418,1637.55256969,5.02471970454,0.134490930361,29.7458158033
152.525252525,70.0035536452,17.8758017815,29.1855911549,1650.69071772,5.57942920083,-0.0165640820692,30.7154921479
154.848484848,82.429066817,22.3192682916,29.0292595119,1663.88777087,5.91457009074,0.0863082775877,30.921208639
157.070707071,93.8138348081,15.4605148464,28.5578329978,1677.18730785,6.15073366785,-0.0499539422099,30.6674842845
162.525252525,81.6199904117,22.3288966602,29.8627908133,1691.24317584,5.05458178912,0.0827675537783,30.6059243691
165.050505051,86.1783398007,9.93920098646,29.2842538489,1704.45747919,5.60048951793,-0.0339650114309,31.0475035896
167.373737374,93.7700976147,20.7878027772,28.8521273608,1717.70563683,5.93083313631,-0.101582207512,30.6457854618
169.595959596,104.482882841,28.7115276735,28.4932906152,1731.035226,6.16376285409,-0.0592987178485,30.4846670844
171.313131313,116.467414016,19.5960191928,21.3316771592,1747.70886356,13.0710733236,-0.162421353973,29.978437051
172.828282828,113.263296384,35.2879632917,25.6726297703,1764.30245717,8.86042371019,-0.0764491265145,29.7235877444
174.747474747,103.126914732,26.2943435058,27.8813149865,1778.03234138,5.51909290338,-0.108738373865,29.4275864493
177.070707071,111.09543226,15.9377995516,27.3718362011,1791.10960573,5.86807935931,-0.0729093637282,29.2479245909
178.888888889,98.3683271552,22.4799671848,23.3816199206,1805.9656142,10.4119002366,-0.0718093747589,28.9015108599
182.929292929,83.5640713481,25.3591303404,27.736925007,1821.6635202,5.39865548497,0.115412002616,28.9766544405
188.282828283,70.5549899329,28.858945757,28.8410129303,1835.1803215,5.71605938681,0.215181477713,29.5877247063
190.0,80.3115329439,18.3072326411,22.0418931054,1851.07864882,12.6667258202,-0.0588558405026,30.2531027822
191.616161616,93.7805545053,27.4138504507,26.5795541642,1867.95867837,8.20400746581,-0.0121663482658,29.9973105748
193.434343434,86.272816864,16.349725932,27.5560360609,1881.36518771,6.5837920786,-0.0472627443876,29.8474933204
195.050505051,89.6160889361,2.26268500634,20.5214931017,1897.46198817,13.0653015823,-0.213306073136,29.250912987
196.565656566,104.305179828,1.6932698253,25.4013790242,1912.95091684,7.65462153332,-0.411800316358,28.3650441568
198.080808081,118.232628882,6.54468636566,18.2701178719,1929.33276549,13.6659928016,-0.269294545282,27.7819485877
199.595959596,117.782760805,23.3876451162,22.7656002925,1946.7711428,9.41186327781,-0.215144125766,27.2574455127
201.515151515,132.036439229,18.6145128649,24.9792600387,1961.96490565,6.4510674414,-0.0368124004268,27.1113557933
203.535353535,140.876586382,28.2479128957,24.4700322122,1975.04962616,6.55466825039,-0.224356420444,26.689694165
205.151515152,151.439084593,18.4073226317,17.7293163034,1990.98200941,13.0386622661,-0.0749820077844,26.3703030785
206.767676768,138.504281409,7.66650197835,22.1060350828,2008.35526555,8.5460288897,-0.272662476037,25.7070205246
208.181818182,125.513065356,0.920930678148,15.069526312,2024.5967828,14.1142602001,-0.24195767336,25.2687129191
209.696969697,142.057197151,-4.70990803753,19.6062331598,2042.65215182,9.82720759026,-0.279163604915,24.5803703008
211.414141414,153.151694511,3.80108656035,21.6427699156,2056.78269968,6.72716644424,-0.257523338491,24.057050713
213.434343434,145.2468669,-7.26776414705,20.9810912487,2070.40046653,6.78856081789,-0.280026383759,23.4468752405
215.757575758,149.257454474,-20.199049519,21.6090139219,2083.95396206,5.02931532523,-0.130491735168,23.0522387116
218.282828283,159.330714262,-28.6433307122,21.1143447171,2097.10771229,5.58266655546,-0.0623595736493,22.729686469
220.606060606,158.577480036,-41.8248678632,20.6514275278,2110.31886576,5.91706883581,-0.0793280724627,22.504367452
222.828282828,162.315452931,-29.0647674505,20.2536289256,2123.62115306,6.15273500134,-0.049560838878,22.2917329544
224.545454545,174.865621742,-37.3536607477,13.3413222906,2140.17387104,13.0611013709,0.0279224313353,22.0592244698
226.060606061,179.519062719,-52.663837518,17.6961469183,2156.75761377,8.85117901905,-0.129239152525,21.6511603782
227.97979798,180.562204736,-39.169614881,19.9361494325,2170.47620704,5.51098130927,-0.0596863519239,21.4987908352
230.404040404,193.066783439,-44.6264940543,19.4805116297,2184.12720058,5.89471909293,-0.08079612317,21.2848501203
232.626262626,204.169829596,-51.8576871909,19.0842593197,2197.38332384,6.13484135479,-0.0772660122512,21.0631345521
234.747474747,202.905545294,-38.8103062694,18.6999851607,2210.49744716,6.30777344187,-0.0682188227106,20.8226620684
236.868686869,196.957762076,-50.8762859108,18.3446216274,2223.95442576,6.45044751741,-0.105930882509,20.4861433182
238.888888889,185.470052782,-44.6351141431,18.039458841,2237.03161255,6.5541447212,-0.0921666451967,20.2549517647
240.909090909,195.561372765,-53.2545968458,17.7507692265,2250.30615822,6.64182001295,-0.0890388729021,20.0205303948
242.929292929,193.912007316,-66.5917244801,17.3019444269,2263.7523779,6.71611030933,-0.158728474313,19.6828548453
244.949494949,188.430318743,-79.0168167374,16.945808748,2277.33761473,6.77916809568,-0.148843363036,19.2975436562
246.565656566,202.286204655,-84.1065356036,9.95494350402,2293.67049596,13.2440735108,-0.126640545387,18.9046190518
248.080808081,217.547294123,-89.712431573,14.3887721532,2310.52237295,9.02080000615,-0.102692709408,18.5351027034
250.0,229.979498379,-95.791117021,16.6812508838,2324.54968838,5.65991677464,-0.0967520730936,18.3033024513
252.323232323,239.768511289,-86.6871890431,16.367892495,2337.92146731,5.97682022948,-0.0255981142818,18.2058984851
254.545454545,252.746205177,-90.1031702979,16.0753819276,2351.34439654,6.20065030621,-0.0541010891463,18.0355991954
256.666666667,239.508693152,-90.3186598301,15.7287982315,2364.58819813,6.36198056568,-0.0792751796725,17.8355612298
258.383838384,253.299351193,-97.085338115,8.58206163686,2381.5306309,13.2504017079,-0.0315400725224,17.5557178299
259.898989899,237.374695353,-93.7656088945,13.021391917,2398.39250858,9.02666558135,-0.0910933645686,17.1856511763
261.313131313,251.440548192,-99.6579408629,6.05455669846,2415.15868242,14.5627573556,-0.0297393523992,16.8878897071
262.626262626,254.919961674,-83.9758680928,10.5729121208,2431.8454814,10.832187006,-0.0274825561677,16.5634194131
263.838383838,266.327082113,-93.0914684032,3.9610177689,2447.87463336,15.515237386,-0.0264688557353,16.2364707325
265.050505051,250.816163315,-88.8690385273,8.49562257863,2464.57733245,12.026349644,-0.0287755618494,15.8688796202
266.767676768,264.943123213,-81.2933019081,12.9146737265,2481.20534479,7.33915221593,-0.00275609822409,15.6902070268
268.282828283,274.555415621,-91.9063437507,6.32442614089,2496.96809156,13.3742268983,-0.0219085328092,15.4445739688
269.797979798,285.591853692,-104.091801086,10.8409731214,2514.01765262,9.14144469906,-0.0646579883646,15.1239169807
