time,x,y,z,d,V,Wv,E
38.0606060606,201.877837475,-9.32006168516,8.6463846694,435.891085318,15.4844669904,0.0,20.8670124969
38.0606060606,201.877837475,-9.32006168516,8.6463846694,435.891085318,15.4844669904,0.0,20.8670124969
38.0606060606,201.877837475,-9.32006168516,8.6463846694,435.891085318,15.4844669904,0.0,20.8670124969
38.0606060606,201.877837475,-9.32006168516,8.6463846694,435.891085318,15.4844669904,0.0,20.8670124969
39.0606060606,215.262028024,-2.62994844471,9.40572842333,450.873434091,14.4694254863,0.0,20.0766903959
39.0606060606,215.262028024,-2.62994844471,9.40572842333,450.873434091,14.4694254863,0.0,20.0766903959
39.0606060606,215.262028024,-2.62994844471,9.40572842333,450.873434091,14.4694254863,0.0,20.0766903959
39.0606060606,215.262028024,-2.62994844471,9.40572842333,450.873434091,14.4694254863,0.0,20.0766903959
40.0606060606,227.038440832,3.25651401714,11.7996219297,464.254953626,12.2999353819,0.0,19.5105500847
41.0606060606,239.987427047,3.60877210446,7.78695750296,477.815993614,14.7795723054,0.0,18.920278478
42.0606060606,252.968358599,10.0973155639,7.88026049148,492.328556642,14.2310736694,0.0,18.2025570146
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
43.0606060606,261.892600877,21.3400733032,6.71395314032,506.730014021,14.5481560329,0.0,17.5013559924
44.0606060606,266.141578804,7.04914468506,4.19327984233,521.850802627,15.6576232864,0.0,16.6887521654
45.0606060606,270.270298699,-8.44331812573,0.782951419371,538.242662554,17.0806696025,0.0,15.6529450008
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
46.0606060606,267.309317501,-25.1039422607,0.201350690965,555.174350764,16.7571791207,0.0,14.5134328563
47.0606060606,277.842196513,-37.6911086464,0.344439351709,571.587722516,16.0506064504,0.0,13.4750187312
48.0606060606,281.932393865,-52.8848353012,0.46906467162,587.322860758,15.4021642873,0.0,12.5601281136
49.0606060606,285.860588256,-67.4767746848,0.577405736016,602.434682089,14.8054482076,0.0,11.7497450137
49.0606060606,285.860588256,-67.4767746848,0.577405736016,602.434682089,14.8054482076,0.0,11.7497450137
49.0606060606,285.860588256,-67.4767746848,0.577405736016,602.434682089,14.8054482076,0.0,11.7497450137
49.0606060606,285.860588256,-67.4767746848,0.577405736016,602.434682089,14.8054482076,0.0,11.7497450137
49.0606060606,285.860588256,-67.4767746848,0.577405736016,602.434682089,14.8054482076,0.0,11.7497450137
50.0606060606,295.346026973,-78.7542693819,0.0324418376342,617.18095009,14.6671534032,0.0,10.9970386243
50.0606060606,295.346026973,-78.7542693819,0.0324418376342,617.18095009,14.6671534032,0.0,10.9970386243
50.0606060606,295.346026973,-78.7542693819,0.0324418376342,617.18095009,14.6671534032,0.0,10.9970386243
50.0606060606,295.346026973,-78.7542693819,0.0324418376342,617.18095009,14.6671534032,0.0,10.9970386243
50.0606060606,295.346026973,-78.7542693819,0.0324418376342,617.18095009,14.6671534032,0.0,10.9970386243
51.0606060606,299.090322591,-92.6630858112,0.123091915658,631.585225204,14.1272114444,0.0,10.2952684291
52.0606060606,296.695451119,-106.338580117,0.2012678202,645.469052679,13.6277338533,0.0,9.66687077512
