time,x,y,z,d,V,Wv,E
15.7575757576,42.5556568958,71.4383468004,38.6681676697,319.681028246,23.5602831374,-0.0856446715029,66.933481968
16.4646464646,56.1809949293,63.4928273644,41.5439250513,335.713841354,21.8709556745,-0.304090537283,65.9254221636
17.1717171717,43.8313748193,54.9332445624,42.8018719181,350.792369297,20.8322668894,-0.465439232231,64.9117974201
17.8787878788,57.8594745981,52.2658573804,36.1956682561,366.525915134,23.3152659781,-0.389700071315,63.8894927017
18.5858585859,69.5669824628,62.9846419927,29.0341581307,383.939855275,25.703960696,-0.215529180386,62.7152739217
19.1919191919,64.2002888267,49.1824275982,22.4781877139,400.135017234,27.6909415874,-0.0176389543157,61.5541432819
19.797979798,78.0093506399,42.086996373,26.9400000233,416.288750596,25.6196149813,0.0195544707945,60.4032415146
20.5050505051,63.5484642854,33.9163218823,31.8514238972,433.60923674,23.2729044731,0.198519679473,59.4734314799
21.1111111111,68.2030909744,47.1061224891,31.9231816309,447.596428696,22.8618172368,-0.183077851528,58.585193505
21.8181818182,59.1623803651,60.2283572812,26.2987607916,464.494996802,24.71581997,-0.225704452635,57.4235274924
22.5252525253,54.8553807753,44.8066714422,30.937102092,481.165115266,22.4045006137,0.0396117161083,56.51104555
23.3333333333,66.1056667475,56.7561590837,35.2818919481,498.142641242,19.8481011791,-0.450064923288,55.4983925644
24.1414141414,76.2307083239,67.8876182588,37.9865976539,513.431241022,18.0549656474,-0.262121517257,54.6039199107
24.9494949495,63.71960099,75.5878985973,32.8392631755,528.997781301,20.350022144,-0.134321163434,53.8932914985
25.6565656566,77.3699537974,80.2909552718,31.7490849958,543.476709518,20.554278724,-0.0984593434863,53.2508913549
26.4646464646,63.6291210666,72.916577513,34.6858708678,559.345441122,18.7333474989,-0.149096029287,52.611323347
27.4747474747,65.6277481562,89.5236732108,39.4843742328,576.7470437,15.6935961181,-0.0315461635104,52.0391336319
28.3838383838,76.4035055414,79.8903815083,32.9429309622,592.612343455,19.0626891827,-0.100426401267,51.4676792672
29.1919191919,63.3183557526,73.3142896199,35.0938863713,607.414125061,17.5827328648,-0.146422196131,50.9104043969
30.0,60.5257345471,59.8696006435,36.1331438231,621.185052804,16.5477396965,-0.35855420383,50.1597521495
30.9090909091,75.8941686941,60.4151969395,30.5773864232,637.535981944,19.1724308387,-0.285231199668,49.2801588701
31.9191919192,67.5802981616,45.4264622907,35.2490744542,655.301321194,16.1113825171,-0.24115820885,48.5508651888
32.8282828283,73.0969811913,31.6949551293,28.8274371501,671.432827827,19.462844759,0.201213462118,48.14952085
33.7373737374,61.1587374706,21.3207025408,33.4636742829,687.914377349,16.7064694671,0.102608711725,47.703223223
34.8484848485,63.7415664497,37.2442644937,37.9862769241,704.668026667,13.4566428574,-0.0510247274019,47.2522907357
36.4646464646,75.6678568986,49.9624250461,42.4004088283,722.653369927,8.93036321637,-0.339502307071,46.4862228408
37.8787878788,69.6931930758,62.6296831192,39.5058582053,736.954924324,11.1193297346,-0.360126050904,45.8696935316
40.0,55.0881126953,71.1856708981,43.8728734176,754.435888876,5.45274136022,-0.125839767687,45.404604902
41.8181818182,41.5085631026,66.1739882045,38.2196998149,769.975499629,11.4559746056,-0.181786157007,44.9350282036
43.0303030303,56.7522775617,65.0496508051,31.0924136028,786.840646348,16.1049215077,-0.211235986708,44.3276343951
44.1414141414,54.1688752621,49.9310811087,35.3307259308,802.753169985,12.7106131478,-0.29757103051,43.6442912656
45.1515151515,44.6653198039,59.3846487549,32.7664325962,816.400994276,14.142958347,-0.360756078673,43.0021613506
46.1616161616,32.6096633005,65.7784475005,34.0321516658,830.105794927,12.9770876833,-0.121716487563,42.5895146847
47.2727272727,42.5388200675,54.089084256,26.9210081125,847.011348151,17.1832763529,-0.20549676908,42.0004357239
48.1818181818,58.223602334,52.1555961604,20.6487393472,864.014057536,20.1823544043,0.0147650271979,41.375462013
48.8888888889,71.7904512151,48.1003093973,15.6950760795,879.015508101,22.1360018041,-0.0615552327166,40.6733248598
49.696969697,55.6027237242,47.2624965805,20.500005634,895.922068948,19.5907379523,0.201101142924,40.0686629727
50.6060606061,39.6792119022,47.0703745898,25.2023948451,912.526514253,16.828802806,0.0777468884228,39.5997910279
51.7171717172,29.6511701444,34.2730863238,29.6064400431,929.370736484,13.5727241668,-0.0997056108481,39.1420435795
52.8282828283,16.3763465308,39.6627681695,30.606165644,943.732806796,12.3076398759,-0.272868610163,38.4776347208
53.9393939394,3.42091034174,32.6726495403,24.9684078256,959.496353304,15.6858554804,-0.578712490499,37.344448343
55.0505050505,-11.4455855949,30.1791500386,29.4237961333,975.215154982,12.4873265304,-0.0128091059752,37.1796556303
56.4646464646,-15.8127178157,16.4826921207,34.0121316484,990.305470622,8.59958073908,0.301777726272,37.5611515635
57.9797979798,-23.1986757843,28.1954262585,33.3022445877,1004.17069531,9.71519736095,0.239331649744,37.9778818583
63.0303030303,-28.6334642985,44.9379544694,38.3823539292,1022.4916311,5.29005943812,0.337341005947,38.7549925166
65.5555555556,-34.0451994918,32.312730463,39.0026582558,1036.24182879,5.76846925533,0.355488707469,40.4455182064
67.2727272727,-45.3319067343,23.2876038018,32.7583105394,1051.98459062,12.7140044672,0.267125253639,41.0222175092
68.6868686869,-40.6253622651,9.38923744897,37.1367036299,1067.29754181,8.81139919048,0.184759071506,41.0345104535
70.8080808081,-26.3371135385,6.79397780178,40.2955326029,1082.15915763,5.14894456667,0.256402986251,41.4240960045
76.2626262626,-12.9313515976,2.12890345309,43.6614349333,1096.74705228,6.3026724692,0.688643207518,43.2804782318
81.8181818182,0.29003702035,-3.93114722252,48.1273084089,1111.96130077,5.13008759013,0.669942841572,49.3848307805
83.8383838384,-8.15061627205,10.8114145605,43.6688361092,1129.52449328,13.3201940971,1.50704000598,52.1932745201
84.8484848485,-0.163972948396,22.3978262381,39.4454938969,1144.21694122,17.1491579493,3.45293440596,55.8391531074
85.7575757576,-0.0790450709211,7.92783628767,44.0463257772,1159.40099457,15.2333991075,2.68721614371,56.4387066033
