time,x,y,z,d,V,Wy,Wz,E
44.25,-77.8267710126,75.6774036045,16.1311087524,123.266388528,2.11663510549,4.64718099472,0,16.3594545307
46.25,-75.0113925414,77.8822965888,16.1169731554,126.842435063,2.10601437531,4.64355132454,0,16.3430331222
47.25,-74.5241259344,78.6641081555,16.3210694043,127.785999238,0.249371501735,4.69588284612,0,16.3242389327
48.25,-73.7902434439,79.2388558746,16.1075542526,128.74229792,2.06006101651,4.64113235326,0,16.3238565662
50.25,-70.457958838,80.32586741,16.0823632611,132.247486839,2.10552581143,4.63466108572,0,16.308318355
52.25,-65.4158234643,80.1556636607,15.6752898066,137.308890522,3.35469287663,4.52974686191,0,16.2488863558
54.25,-54.1597091608,83.8274767075,11.6439038157,149.816264078,9.50524894206,3.45598202922,0,16.2488863565
56.25,-37.0915822679,83.2513201833,11.5577633985,166.894329898,7.75720326739,3.43234931546,0,14.6247461983
58.25,-26.0148667792,78.7910161532,12.6461777892,178.884850485,4.5062260812,3.72883750253,0,13.6811458572
60.25,-21.0103191482,78.6220812264,13.3765783781,183.945237923,1.27858052703,3.9252203644,0,13.4598998951
61.25,-20.3432282343,78.3534611382,13.4392050567,184.667102965,0.608346777769,3.9419623129,0,13.4580677378
63.25,-15.8690853256,74.3343378344,11.4814930208,190.991970025,6.22685662197,3.41140039094,0,13.4577286676
65.25,-6.8398467364,70.6984992766,12.2494259039,200.755995446,3.8100652865,3.62129394757,0,12.9893136454
67.25,-0.800434824792,70.4946311781,12.5446676602,206.806055457,2.61830693149,3.70138039728,0,12.8940831132
69.25,3.14606453904,68.9054789573,12.623847324,211.061232472,2.17481693776,3.7228008515,0,12.8649191239
71.25,6.97724859163,65.4639256988,12.2214782897,216.226903862,3.38246515676,3.61369540761,0,12.8046113445
73.25,13.9132432974,60.8212538026,11.0208193862,224.659223039,5.03587016659,3.28438815766,0,12.3133774053
75.25,18.5999170209,54.418491125,11.5495898705,232.611573555,3.21992065824,3.43010540175,0,12.0780245823
77.25,21.4575362393,52.5057173992,11.9543072879,236.074013029,1.07470656211,3.5409024037,0,12.0131754935
79.25,27.8008993814,50.9480209146,10.0460367116,242.878876795,6.20780073276,3.01291246836,0,12.0101952202
81.25,35.8663172213,45.5493592482,10.8100616282,252.614391512,3.80086112929,3.22600524695,0,11.546378923
83.25,39.892308882,44.5607238956,11.3614223945,256.796497131,1.13260161836,3.37837519908,0,11.4268039657
85.25,43.6489624666,44.969043483,10.8303792183,260.612408279,3.19026857202,3.23164102722,0,11.3491260869
87.25,49.725926381,47.9597102151,10.4776473355,267.394590649,3.90401309862,3.133570939,0,11.2544729356
89.25,57.61099077,49.0305287655,10.1508000395,275.358742955,4.33167576281,3.04226600089,0,11.1071412685
91.25,63.6734581163,52.2179386574,10.5437155273,282.21931689,2.86787797913,3.15197668286,0,10.962916552
93.25,69.0499997401,55.3964524103,10.1777979865,288.475837101,3.72208101075,3.04982361748,0,10.8839084376
95.25,74.8566118603,56.4821662046,10.4568080448,294.389665419,2.57813691655,3.12776186341,0,10.7955842915
97.25,80.6335666714,56.3068358168,10.077452332,300.18171673,3.56912248267,3.02171925662,0,10.7267201861
99.25,85.9023290582,54.2060500747,10.3283999344,305.859403981,2.51015824619,3.09193010885,0,10.649546439
101.25,90.0024597747,54.0816112429,10.3879238886,309.961854471,2.15139041183,3.10854798944,0,10.6238301427
103.0,91.8815636411,53.3323661032,10.5535186698,311.991588752,1.04919147167,3.15470626651,0,10.6096248239
105.0,95.5847528526,53.2199744329,10.0009521442,315.737462747,3.26970132565,3.00026714271,0,10.5458525907
107.0,100.537587797,54.8542871406,10.1974766697,320.956674747,2.3856166525,3.05533054595,0,10.487546334
109.0,106.010669117,54.6881793032,9.80793041669,326.446115268,3.47535233856,2.94603908895,0,10.4235305124
111.0,111.146043164,52.6405787882,10.0417666799,331.979596439,2.46982203573,3.01171514789,0,10.3526749821
113.0,116.70742265,51.9197764849,9.6568291045,337.600688386,3.51544826161,2.90348724811,0,10.2867157752
115.0,123.198744574,48.5571713687,9.31625879721,344.919182878,4.09575151634,2.80725346339,0,10.1712628993
117.0,129.629255807,47.7237221642,9.66468413498,351.412834587,2.7530021358,2.90570149976,0,10.0509746936
119.0,135.01009248,44.9363655766,9.29366185352,357.484112672,3.65999935948,2.80085237844,0,9.97641390812
121.0,140.017695229,41.9868111077,9.56125881962,363.301978688,2.55024387427,2.87652777165,0,9.8927442334
123.0,148.581505023,40.3997984205,7.35224605103,372.287365985,6.97042710063,2.24349529307,0,9.82864023885
125.0,159.820875111,33.7796378488,7.13983154769,385.333249853,6.25660195199,2.18162478209,0,9.13499301485
127.0,173.693633922,31.2087909046,3.79406749702,399.833485304,9.42671451339,1.18396622924,0,8.32326966404
129.0,190.416814865,34.0076713371,3.70349895427,416.789508281,7.71276536826,1.15635533388,0,6.73544337964
131.0,205.511772936,31.2103310708,1.81874472566,432.256737193,7.57348528761,0.574532381625,0,4.74217384909
133.0,215.578527101,25.2808591803,2.8681085621,443.987011732,4.42788062265,0.900173784137,0,3.86740146773
135.0,222.894189562,16.4066503106,0.104243098521,455.815344354,8.20683312624,0.0332771115973,0,3.53707235244
137.0,231.400055463,7.16109605559,1.28869348357,468.434098291,4.69105144654,0.40841895398,0,2.41030223352
139.0,235.802986897,-1.00044971238,0.988891420054,477.712380234,4.82215907199,0.313980240208,0,2.17407073277
141.0,238.910170564,-9.97017208977,0.693639421699,487.209626341,4.90493285331,0.220633470809,0,1.91985584859
143.0,242.368730674,-14.2249437676,1.52473206851,492.755384635,1.37582404238,0.482526215011,0,1.62120973393
145.0,244.775880288,-15.665222493,1.34088259026,495.566536125,2.27866746769,0.42482301728,0,1.6055271075
147.0,249.989517938,-16.6685979192,0.945084681295,500.890579304,3.42677080167,0.300151717439,0,1.54359426984
149.0,255.375103852,-15.8053406177,1.17008131146,506.349551028,2.44937326696,0.371097453477,0,1.47586262649
151.0,262.072898427,-17.0943451361,0.0887429811767,513.255438184,4.50488720794,0.0283317429606,0,1.12309612879
153.0,268.180263546,-20.7485874798,0.514654046156,520.385290639,2.95360928145,0.163880603831,0,0.959292567434
155.0,272.207866935,-25.7034045965,0.152389764602,526.780838867,3.76944938153,0.0486325263202,0,0.876586942988
157.0,274.165343513,-31.354187859,0.440130154989,532.767980135,2.59967468225,0.140213786346,0,0.784590320816
159.0,274.074681001,-37.1674283526,0.0618429544858,538.594221285,3.58005052622,0.0197469759603,0,0.715092789874
161.0,275.936801273,-42.5429399626,0.314789138708,544.28874486,2.51492906365,0.100360122451,0,0.63715754825
162.75,277.369622617,-47.155050353,0.0316177912518,549.126587899,3.3085932138,0.0100976836017,0,0.58955811003
164.75,277.117316448,-52.4234864192,0.235178107981,554.404988584,2.40104637421,0.0750151497501,0,0.529012139127
166.5,276.2414889,-54.5129356648,0.457335821674,556.681438911,0.993107520173,0.145679767224,0,0.507604045254
166.75,276.234859984,-54.6513548681,0.504330199666,556.8277683,0.212828746172,0.160603310849,0,0.506638868127
167.0,276.215622525,-54.6972493987,0.502662901155,556.877559541,0.279181855776,0.160073990045,0,0.506635506078
167.25,276.213721327,-54.7369485345,0.505251024499,556.917388353,0.164551084436,0.160895642436,0,0.506631098882
167.5,276.226803731,-54.7790595002,0.502060993583,556.961599879,0.299300883044,0.159882898515,0,0.506626794735
167.75,276.223718281,-54.8434871672,0.502421705196,557.026102394,0.287026919496,0.159997416157,0,0.506620708892
168.25,276.236100311,-55.013333156,0.48617206484,557.197172629,0.631965356129,0.154838027399,0,0.506527835041
169.25,276.520063087,-55.6460774589,0.431200497881,557.892889586,1.20608745661,0.137376515502,0,0.505341525046
170.25,276.990605947,-56.1304616984,0.484101322688,558.570264793,0.622822574506,0.154180476756,0,0.503872370564
171.25,277.612406775,-56.4314594418,0.427648971772,559.263390164,1.21304944576,0.136247982749,0,0.502648408971
173.25,280.154161629,-57.3552658204,0.192306937487,561.978039651,2.38539359347,0.0613564793863,0,0.48232236031
175.25,283.165788457,-59.879973669,0.228928397604,565.90810161,2.12980448055,0.0730244490189,0,0.460124479428
177.25,284.963574633,-62.9905432004,0.217343552721,569.500845986,2.10637235064,0.0693339631381,0,0.443480376346
179.25,285.872264843,-66.4357726367,0.201214459288,573.063932277,2.10579842841,0.0641949860398,0,0.427228068926
180.5,286.750464054,-67.7004913964,0.38298945623,574.614348203,0.786638382616,0.122052794269,0,0.414528699094
182.0,287.288459364,-69.7402594685,0.0719634314348,576.746677899,2.49406104953,0.022977114453,0,0.389004232597
184.0,288.288755848,-73.695298684,0.128548164487,580.82664482,2.14826672878,0.0410298513639,0,0.363769873865
186.0,289.175451515,-77.2011753868,0.120525823789,584.442922606,2.1070252059,0.038471168679,0,0.346802848168
187.75,288.974848336,-79.1738281351,0.275927161115,586.43182936,1.06410500442,0.0879910975306,0,0.33363967184
189.25,289.545843785,-81.4314681733,0.00705068001239,588.77602835,2.45064250071,0.0022520920504,0,0.313148981046
191.25,290.597368462,-85.3108595024,0.0556860416188,592.795698315,2.1403334182,0.0177816879695,0,0.289173663488
193.25,291.540783631,-88.7914022867,0.0461347605367,596.401846049,2.10672330766,0.0147326253773,0,0.272346946828
195.25,292.473042897,-92.2307875828,0.0300739317307,599.965374709,2.10580476397,0.00960471580677,0,0.256088901352
197.25,293.404999027,-95.669054517,0.0138344486786,603.527745472,2.1057879367,0.00441874631092,0,0.239845806188
199.0,294.206736041,-98.6269039063,0.0421858435603,606.592457376,1.89995021186,0.0134719060862,0,0.226172123251
200.75,294.94403135,-101.347008428,0.037307847504,609.410718679,1.87108819392,0.011914488163,0,0.215746737893
202.5,295.672627837,-104.035020373,0.0276492826446,612.195741901,1.86895735521,0.00883048553589,0,0.205681983746
204.25,296.400585773,-106.720676511,0.0176363006168,614.978325577,1.86882036454,0.00563293398162,0,0.195642903823
206.0,297.128502669,-109.406181244,0.00760052906767,617.760752466,1.86881165204,0.00242771389629,0,0.185605472533
207.5,297.741428266,-111.667448427,0.0351724022166,620.103777705,1.66963610634,0.0112326666393,0,0.17725623135
