time,x,y,z,d,V,Wy,Wz,E
0,-130,170,20,0,1,5.6108572,0,20.0509683996
2.0,-121.510339653,160.560273564,15.8252845466,13.3645432807,9.10537847641,4.56847962244,0,20.0509683998
4.0,-106.194615695,147.724000826,15.7163557308,33.3483658291,7.53145718765,4.54035990208,0,18.6074284816
